Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[disease],Characteristics[organism part],Characteristics[cell type],Characteristics[stimulus],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[stimulus],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_42,group 51,sequencing assay,ERX2271439,19480_2_42_r1.fq.gz,19480_2_42_r1.fq.gz,ERR2217360,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217360/ERR2217360_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_42,group 51,sequencing assay,ERX2271439,19480_2_42_r2.fq.gz,19480_2_42_r2.fq.gz,ERR2217360,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217360/ERR2217360_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_42,group 51,sequencing assay,ERX2271439,19480_3_42_r1.fq.gz,19480_3_42_r1.fq.gz,ERR2217361,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217361/ERR2217361_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_42,group 51,sequencing assay,ERX2271439,19480_3_42_r2.fq.gz,19480_3_42_r2.fq.gz,ERR2217361,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217361/ERR2217361_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_42,group 51,sequencing assay,ERX2271439,19480_4_42_r1.fq.gz,19480_4_42_r1.fq.gz,ERR2217362,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217362/ERR2217362_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_42,group 51,sequencing assay,ERX2271439,19480_4_42_r2.fq.gz,19480_4_42_r2.fq.gz,ERR2217362,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217362/ERR2217362_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_42,group 51,sequencing assay,ERX2271439,19506_6_42_r1.fq.gz,19506_6_42_r1.fq.gz,ERR2217363,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217363/ERR2217363_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_42,group 51,sequencing assay,ERX2271439,19506_6_42_r2.fq.gz,19506_6_42_r2.fq.gz,ERR2217363,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217363/ERR2217363_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_42,group 51,sequencing assay,ERX2271439,19506_7_42_r1.fq.gz,19506_7_42_r1.fq.gz,ERR2217364,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217364/ERR2217364_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_4h_3,ERS2041590,SAMEA104423648,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_4h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_42,group 51,sequencing assay,ERX2271439,19506_7_42_r2.fq.gz,19506_7_42_r2.fq.gz,ERR2217364,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217364/ERR2217364_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),4,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_43,group 52,sequencing assay,ERX2271440,19480_1_43_r1.fq.gz,19480_1_43_r1.fq.gz,ERR2217365,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217365/ERR2217365_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_43,group 52,sequencing assay,ERX2271440,19480_1_43_r2.fq.gz,19480_1_43_r2.fq.gz,ERR2217365,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217365/ERR2217365_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_43,group 52,sequencing assay,ERX2271440,19480_2_43_r1.fq.gz,19480_2_43_r1.fq.gz,ERR2217366,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217366/ERR2217366_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_43,group 52,sequencing assay,ERX2271440,19480_2_43_r2.fq.gz,19480_2_43_r2.fq.gz,ERR2217366,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217366/ERR2217366_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_43,group 52,sequencing assay,ERX2271440,19480_3_43_r1.fq.gz,19480_3_43_r1.fq.gz,ERR2217367,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217367/ERR2217367_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_43,group 52,sequencing assay,ERX2271440,19480_3_43_r2.fq.gz,19480_3_43_r2.fq.gz,ERR2217367,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217367/ERR2217367_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_43,group 52,sequencing assay,ERX2271440,19480_4_43_r1.fq.gz,19480_4_43_r1.fq.gz,ERR2217368,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217368/ERR2217368_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_43,group 52,sequencing assay,ERX2271440,19480_4_43_r2.fq.gz,19480_4_43_r2.fq.gz,ERR2217368,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217368/ERR2217368_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_43,group 52,sequencing assay,ERX2271440,19506_6_43_r1.fq.gz,19506_6_43_r1.fq.gz,ERR2217369,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217369/ERR2217369_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_43,group 52,sequencing assay,ERX2271440,19506_6_43_r2.fq.gz,19506_6_43_r2.fq.gz,ERR2217369,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217369/ERR2217369_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_43,group 52,sequencing assay,ERX2271440,19506_7_43_r1.fq.gz,19506_7_43_r1.fq.gz,ERR2217370,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217370/ERR2217370_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_1,ERS2041591,SAMEA104423649,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_43,group 52,sequencing assay,ERX2271440,19506_7_43_r2.fq.gz,19506_7_43_r2.fq.gz,ERR2217370,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217370/ERR2217370_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_44,group 53,sequencing assay,ERX2271441,19480_1_44_r1.fq.gz,19480_1_44_r1.fq.gz,ERR2217371,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217371/ERR2217371_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_44,group 53,sequencing assay,ERX2271441,19480_1_44_r2.fq.gz,19480_1_44_r2.fq.gz,ERR2217371,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217371/ERR2217371_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_44,group 53,sequencing assay,ERX2271441,19480_2_44_r1.fq.gz,19480_2_44_r1.fq.gz,ERR2217372,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217372/ERR2217372_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_44,group 53,sequencing assay,ERX2271441,19480_2_44_r2.fq.gz,19480_2_44_r2.fq.gz,ERR2217372,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217372/ERR2217372_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_44,group 53,sequencing assay,ERX2271441,19480_3_44_r1.fq.gz,19480_3_44_r1.fq.gz,ERR2217373,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217373/ERR2217373_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_44,group 53,sequencing assay,ERX2271441,19480_3_44_r2.fq.gz,19480_3_44_r2.fq.gz,ERR2217373,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217373/ERR2217373_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_44,group 53,sequencing assay,ERX2271441,19480_4_44_r1.fq.gz,19480_4_44_r1.fq.gz,ERR2217374,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217374/ERR2217374_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_44,group 53,sequencing assay,ERX2271441,19480_4_44_r2.fq.gz,19480_4_44_r2.fq.gz,ERR2217374,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217374/ERR2217374_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
Human_Th2_6h_2,ERS2041592,SAMEA104423650,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_6h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_44,group 53,sequencing assay,ERX2271441,19506_6_44_r1.fq.gz,19506_6_44_r1.fq.gz,ERR2217375,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217375/ERR2217375_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),6,hour,EFO,UO_0000032
